nbhoods,Bldg_Type,zoning,Lot_Config,Street,House_Style,Condition_1,Overall_Qual,Overall_Cond,Year_Built,Misc_Val,BsmtFin_Type_1,BsmtFin_Type_2,basement_exp,basement_qual,Total_Bsmt_SF,garage_qual,Garage_Area,area_porch,Low_Qual_Fin_SF,Garage_Type,Garage_Finish,Garage_Cars,Fireplaces,fireplace_qual,Heating_QC,Central_Air,Exter_Qual,Exter_Cond,Pool_Area,major_functional,severe_functional,SalePrice,aleatoria_num,aleatoria_cat,Lot_Area,Gr_Liv_Area,First_Flr_SF,Second_Flr_SF
NoRidge,1Fam,RL,FR2,Pave,2Story,Norm,8,5,2000,0,GLQ,Unf,Av,Gd,1145,TA,836,84,0,Attchd,RFn,3,1,TA,Ex,Y,Gd,TA,0,0,0,250000,-0.5190502257405251,c,14260,2198,1145,1053
NoRidge,1Fam,RL,Inside,Pave,2Story,Norm,8,5,1990,0,GLQ,Unf,No,Ex,1453,Gd,750,0,0,Attchd,RFn,2,1,Ex,Ex,Y,Gd,TA,0,0,0,302000,0.4004574442798357,b,9572,2810,1453,1357
NoRidge,1Fam,RL,Corner,Pave,2Story,Norm,8,7,1993,0,GLQ,Unf,No,Gd,1338,TA,796,55,0,Attchd,RFn,3,1,TA,Ex,Y,Gd,Gd,0,0,0,310000,-0.1554247995095406,c,14541,2520,1352,1168
NoRidge,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2000,0,GLQ,Unf,Mn,Gd,1160,TA,768,50,0,BuiltIn,RFn,3,1,TA,Ex,Y,Gd,TA,0,0,0,300000,0.3697731441013453,a,9545,2234,1205,1029
NoRidge,1Fam,RL,CulDSac,Pave,2Story,Norm,8,5,1998,0,Unf,Unf,No,Ex,1629,TA,962,428,0,Attchd,Fin,3,1,TA,Ex,Y,Gd,TA,0,0,0,355000,0.05443479244299627,b,17433,2475,1645,830
NPkVill,Twnhs,RL,Inside,Pave,2Story,Norm,6,6,1978,0,ALQ,Unf,No,TA,855,TA,440,0,0,Attchd,Unf,2,1,TA,TA,Y,TA,TA,0,0,0,148500,-0.028127926108987615,c,2289,1441,855,586
NPkVill,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1976,0,ALQ,Unf,No,Gd,1078,TA,440,205,0,Attchd,RFn,2,1,TA,TA,Y,TA,TA,0,0,0,128000,-0.008637586664196827,c,4928,958,958,0
NPkVill,Twnhs,RL,Inside,Pave,2Story,Norm,6,5,1978,0,ALQ,Unf,No,Gd,855,TA,440,0,0,Attchd,Unf,2,1,TA,Fa,Y,TA,TA,0,0,0,146000,1.3510732676017603,a,2280,1456,855,601
NPkVill,TwnhsE,RL,Inside,Pave,1Story,Norm,7,6,1976,0,ALQ,Unf,No,TA,836,TA,345,20,0,Attchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,128500,-0.6434126128880023,a,2104,836,836,0
NPkVill,TwnhsE,RL,FR2,Pave,2Story,Norm,6,6,1975,0,ALQ,LwQ,No,Gd,855,TA,460,0,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,143000,-0.7754648816124668,b,2308,1456,855,601
NPkVill,Twnhs,RL,Inside,Pave,1Story,Norm,7,7,1978,0,GLQ,Unf,No,Gd,1061,TA,319,32,0,Attchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,142500,1.2245634540832706,c,2304,1055,1055,0
NPkVill,Twnhs,RL,FR2,Pave,2Story,Norm,6,6,1976,0,ALQ,Unf,No,Gd,855,TA,440,0,0,Attchd,Unf,2,1,TA,TA,Y,TA,TA,0,0,0,148500,0.9503324739774373,c,2280,1456,855,601
NPkVill,TwnhsE,RL,Inside,Pave,1Story,Norm,6,6,1976,0,LwQ,Unf,No,Gd,958,TA,440,60,0,Attchd,RFn,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,143750,0.21893895478250383,c,4928,958,958,0
NPkVill,TwnhsE,RL,FR2,Pave,2Story,Norm,6,5,1976,0,ALQ,Unf,No,Gd,804,TA,440,0,0,Detchd,RFn,2,1,TA,TA,Y,TA,TA,0,0,0,146000,1.2638858757444063,a,2308,1548,804,744
NPkVill,TwnhsE,RL,Corner,Pave,2Story,Norm,6,6,1976,0,ALQ,Unf,No,Gd,804,TA,440,0,0,Detchd,Unf,2,1,TA,TA,Y,TA,TA,0,0,0,155000,-1.006656238582752,c,2308,1548,804,744
NPkVill,Twnhs,RL,FR2,Pave,2Story,Norm,6,6,1975,0,ALQ,Unf,No,TA,855,TA,440,0,0,Attchd,Unf,2,1,TA,TA,Y,TA,TA,0,0,0,149900,-0.7360313858902658,a,2280,1456,855,601
NPkVill,Twnhs,RL,FR2,Pave,1Story,Norm,7,7,1976,0,ALQ,BLQ,No,TA,1055,TA,319,29,0,Attchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,137500,-1.5935993669141726,b,2280,1055,1055,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2008,0,Unf,Unf,No,Ex,1736,TA,834,90,0,Attchd,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,360000,-0.21936822098990488,c,11578,1736,1736,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2005,0,GLQ,Unf,No,Ex,1848,TA,706,0,0,Attchd,Fin,3,2,Ex,Ex,Y,Ex,TA,0,0,0,437154,-1.6783822398240993,b,20431,2728,1848,880
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2004,0,GLQ,Unf,No,Ex,1148,TA,756,142,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,316000,-0.7735530528106463,c,10574,2332,1170,1162
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2007,0,GLQ,Unf,Av,Ex,895,TA,774,104,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,281500,-1.3597754006861638,c,12568,1818,895,923
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2006,0,Unf,Unf,No,Gd,1626,TA,866,44,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,250000,-0.34531779467260787,a,11428,1634,1634,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2005,0,GLQ,Unf,No,Ex,1560,TA,556,56,0,Attchd,RFn,2,1,Gd,Ex,Y,Ex,TA,0,0,0,282500,0.13608876051131705,b,5911,1565,1565,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2003,0,GLQ,Unf,Gd,Ex,1896,TA,708,175,0,Attchd,Fin,3,3,Ex,Ex,Y,Gd,TA,0,0,0,360000,0.5462618397142757,c,12378,1944,1944,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2003,0,GLQ,"NA",No,Gd,3206,TA,880,0,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,284000,-1.7847687947651898,a,10655,1629,1629,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2005,0,GLQ,Unf,No,Ex,1577,TA,564,39,0,Attchd,RFn,2,1,Gd,Ex,Y,Ex,TA,0,0,0,280000,-0.74413089687052,c,7841,1577,1577,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,8,5,2006,0,GLQ,Unf,Mn,Gd,1370,TA,484,49,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,202500,2.861758860748921,a,6442,1370,1370,0
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2004,0,GLQ,Unf,No,Gd,1420,TA,746,127,0,BuiltIn,RFn,3,1,TA,Ex,Y,Gd,TA,0,0,0,279000,0.08025475226902869,b,13215,1914,1426,488
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2008,0,GLQ,Unf,Av,Ex,2020,TA,896,98,0,Attchd,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,404000,-0.18880136910322162,b,12350,2020,2020,0
NridgHt,1Fam,RL,FR2,Pave,1Story,Norm,9,5,2006,0,GLQ,Unf,Gd,Ex,1790,TA,730,36,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,356000,0.8847575094074895,c,12469,1816,1816,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2007,0,Unf,Unf,No,Gd,1566,TA,890,56,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,256300,0.3177056864139776,a,14230,1600,1600,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2008,0,GLQ,Unf,Av,Ex,1104,TA,836,102,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,335000,1.2979115570855444,b,11308,2184,1130,1054
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,Av,Gd,1364,TA,484,36,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,185850,-0.15625309580411512,c,7052,1364,1364,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2006,0,GLQ,Unf,Av,Ex,1504,TA,700,52,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,300000,-1.3154139593579552,a,10872,1531,1531,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2009,0,GLQ,Unf,Av,Ex,1930,TA,606,95,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,395192,-2.378555847443428,b,10159,1940,1940,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2005,0,GLQ,Unf,No,Ex,1822,TA,678,119,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,259000,-0.8820631384586303,a,14122,1822,1822,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2003,0,GLQ,Unf,Gd,Ex,2846,TA,958,150,0,Attchd,Fin,3,2,Gd,Ex,Y,Ex,TA,0,0,0,500000,-1.315837614052167,a,14300,2696,2696,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2003,0,GLQ,Unf,Gd,Ex,2200,TA,685,55,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,382500,-1.4075381411383014,c,15262,2200,2200,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2009,0,GLQ,Unf,No,Ex,1365,TA,864,197,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,398800,2.1008254485122175,a,12350,2690,1365,1325
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2005,0,GLQ,Unf,Av,Ex,1606,TA,521,84,0,Attchd,RFn,2,1,Gd,Ex,Y,Ex,TA,0,0,0,338500,1.8575026920051947,b,9942,2091,1625,466
NridgHt,1Fam,RL,FR2,Pave,1Story,Norm,10,5,2006,0,GLQ,Unf,Gd,Ex,1700,TA,786,48,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,337500,-1.9408742443121814,b,12456,1718,1718,0
NridgHt,Twnhs,RL,Inside,Pave,1Story,Norm,6,5,2005,0,ALQ,Unf,Av,Gd,1306,TA,624,63,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,196000,-0.2622924500303042,a,5381,1306,1306,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2008,0,GLQ,Unf,Mn,Ex,1739,TA,927,45,0,Attchd,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,335000,0.6929997663195493,a,10367,1743,1743,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,10,5,2004,0,GLQ,Unf,Gd,Ex,2492,TA,949,235,0,Attchd,Fin,3,1,Ex,Ex,Y,Ex,TA,0,0,0,552000,0.8580812538267761,b,14836,2492,2492,0
NridgHt,Twnhs,RL,Inside,Pave,1Story,Norm,6,5,2005,0,GLQ,Unf,Av,Gd,1306,TA,624,63,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,184500,-0.7404120390035918,c,5122,1306,1306,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2001,0,GLQ,Unf,Mn,Ex,1479,TA,746,60,0,Attchd,Fin,3,1,TA,Ex,Y,Gd,TA,0,0,0,421250,-0.3006961958623477,a,16900,2649,1515,1134
NridgHt,1Fam,RL,FR2,Pave,1Story,Norm,9,5,2004,0,GLQ,Unf,Gd,Ex,1833,TA,772,112,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,326000,0.7486130972437112,b,16033,1850,1850,0
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2002,0,GLQ,Unf,Gd,Gd,1671,TA,756,130,0,Attchd,Fin,3,1,Ex,Ex,Y,Gd,TA,0,0,0,320000,1.789809550688288,a,13650,2250,1687,563
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2004,0,GLQ,Unf,No,Gd,1517,TA,532,0,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,214000,1.0277048374364557,c,10171,1535,1535,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2008,0,Unf,Unf,No,Ex,1926,TA,820,78,0,BuiltIn,Fin,3,2,Gd,Ex,Y,Ex,TA,0,0,0,485000,-1.029177557148662,b,13518,3140,1966,1174
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,8,5,2006,0,GLQ,Unf,Mn,Gd,1370,TA,484,49,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,205000,-1.092300336267437,b,7132,1370,1370,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,9,5,2006,0,GLQ,Unf,No,Ex,1652,TA,840,102,0,Attchd,Fin,2,2,Ex,Ex,Y,Gd,TA,0,0,0,325000,-0.2988847285850958,c,13173,1652,1652,0
NridgHt,TwnhsE,RL,Corner,Pave,1Story,Norm,9,5,2008,0,GLQ,Unf,No,Ex,1702,TA,1052,296,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,367294,-0.6456843082310442,a,8769,1702,1702,0
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2007,0,Unf,Unf,No,Gd,1582,TA,728,368,0,Detchd,Unf,2,1,Gd,Ex,Y,Gd,TA,0,0,0,260116,0.6803912369009212,c,16659,2152,1582,570
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2004,0,Unf,Unf,Av,Ex,1143,TA,852,151,0,BuiltIn,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,317000,-0.48784159983892994,c,9591,2473,1143,1330
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2004,0,GLQ,Unf,No,Ex,1462,TA,738,0,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,350000,0.009971894378586001,b,8834,2224,1462,762
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2005,0,GLQ,Unf,No,Ex,1684,TA,564,72,0,Attchd,RFn,2,1,Ex,Ex,Y,Ex,TA,0,0,0,266000,0.8069038076159283,c,8849,1684,1684,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2003,0,Unf,Unf,No,Gd,1181,TA,656,100,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,285000,-0.8833112605270597,a,11999,2374,1234,1140
NridgHt,1Fam,RL,CulDSac,Pave,2Story,Norm,8,5,2007,0,GLQ,Unf,Av,Ex,1508,TA,640,273,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,409900,-1.1770143249276281,c,23303,2520,1508,1012
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,9,5,2004,0,GLQ,Unf,Gd,Ex,1780,TA,816,68,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,378000,2.2115262585951547,a,14828,1780,1780,0
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2006,0,Unf,Unf,No,Ex,1063,TA,947,62,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,280000,-0.5724517309902456,c,14154,2172,1071,1101
NridgHt,1Fam,RL,Inside,Pave,1Story,PosN,9,5,2005,0,GLQ,Unf,No,Ex,1698,TA,730,74,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,275000,-0.9480713343770749,c,11520,1698,1698,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2005,0,GLQ,Unf,Gd,Ex,1792,TA,925,49,0,Attchd,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,372397,1.3019763973722578,a,13758,1792,1792,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2003,0,GLQ,Unf,Gd,Ex,1792,TA,874,49,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,374000,0.38323404115986537,a,11846,1792,1792,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,7,5,2003,0,ALQ,Unf,No,Gd,1760,TA,583,190,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,269500,0.11813318667869534,b,12878,1760,1760,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2004,0,Unf,Unf,Av,Gd,1618,TA,880,0,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,252000,1.3895689321390128,b,16163,1618,1618,0
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2005,0,Unf,Unf,Av,Ex,1158,TA,853,154,0,BuiltIn,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,325300,0.8045640202511409,b,14215,2376,1158,1218
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2007,0,GLQ,Unf,Gd,Ex,1710,TA,866,102,0,Attchd,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,372402,2.77317693815324,c,13891,1710,1710,0
NridgHt,TwnhsE,RL,Corner,Pave,1Story,Norm,7,5,2003,0,Unf,Unf,No,Gd,1405,TA,478,36,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,171750,0.9758511595384868,b,3136,1405,1405,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,2005,0,ALQ,Unf,Av,Gd,1362,TA,460,28,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,207000,-0.4830948652841265,a,6289,1362,1362,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,8,5,2009,0,Unf,Unf,No,Gd,1544,TA,868,35,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,290941,-1.5322084937472293,b,12883,1544,1544,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,7,5,2005,0,BLQ,Unf,Mn,Gd,1541,TA,532,70,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,220000,-0.729844552401418,c,12182,1541,1541,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2004,0,GLQ,Unf,Mn,Ex,1836,TA,862,185,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,280000,-0.5048158793846012,a,11362,1836,1836,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2007,0,GLQ,Unf,No,Ex,1800,TA,944,0,0,Attchd,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,370967,0.44053220609350024,a,8232,1800,1800,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2003,0,GLQ,Unf,No,Gd,998,TA,871,62,0,BuiltIn,RFn,3,1,Gd,Ex,Y,Gd,TA,0,0,0,284000,0.9456623313219226,a,10625,2046,1006,1040
NridgHt,Twnhs,RL,Inside,Pave,1Story,Norm,7,5,2007,0,GLQ,Unf,No,Gd,1314,TA,626,62,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,230000,1.1535185137892037,a,5001,1314,1314,0
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2004,0,GLQ,Unf,Av,Ex,1713,TA,856,196,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,274900,-1.2059502009835883,b,9591,1713,1713,0
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,9,5,2003,0,GLQ,Unf,No,Ex,2452,TA,886,116,0,Attchd,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,445000,0.629941699620922,b,15274,2452,2452,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2005,0,Unf,Unf,Mn,Gd,1030,TA,878,52,0,Attchd,RFn,3,1,Gd,Gd,Y,Gd,TA,0,0,0,275500,0.2550641344940136,c,10240,2098,1038,1060
NridgHt,1Fam,RL,Corner,Pave,1Story,Norm,7,5,2006,0,Unf,Unf,No,Ex,1721,TA,874,43,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,293000,0.43772133467454294,b,12228,1740,1740,0
NridgHt,1Fam,RL,Inside,Pave,2Story,PosN,10,5,2005,0,GLQ,Unf,Gd,Ex,1620,TA,1150,392,0,BuiltIn,Fin,4,1,Ex,Ex,Y,Ex,TA,0,0,0,460000,1.800715210628313,b,12539,2790,1632,1158
NridgHt,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2005,0,Unf,Unf,Av,Ex,1209,TA,575,142,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,344133,-0.2458786016021726,a,12867,2253,1209,1044
NridgHt,1Fam,RL,FR3,Pave,1Story,Norm,8,5,2004,0,GLQ,Unf,Gd,Ex,1782,TA,932,82,0,Attchd,Fin,3,2,Gd,Ex,Y,Gd,TA,0,0,0,296000,0.28023125244248415,c,16870,1782,1782,0
NridgHt,TwnhsE,RL,Corner,Pave,1Story,Norm,7,5,2005,0,GLQ,Unf,No,Gd,1367,TA,484,33,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,192000,0.8950268804154654,c,12304,1367,1367,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,10,5,2007,0,GLQ,Unf,Av,Ex,1682,TA,846,134,0,BuiltIn,Fin,3,1,Ex,Ex,Y,Ex,TA,0,0,0,426000,-0.8757940009765772,c,12474,2332,1742,590
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,10,5,2009,0,GLQ,Unf,No,Ex,2006,TA,900,54,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,402861,0.7692582021734677,a,12220,2020,2020,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2006,0,GLQ,Unf,No,Ex,1738,TA,831,0,0,Attchd,RFn,3,1,Gd,Gd,Y,Gd,TA,0,0,0,412083,0.07975444282536759,b,16387,2589,1738,851
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2007,0,Unf,Unf,No,Ex,1694,TA,818,228,0,Attchd,Fin,3,0,No Fireplace,Ex,Y,Ex,TA,0,0,0,318000,-0.3351327341948715,b,12030,1694,1694,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2006,0,GLQ,Unf,Gd,Ex,1850,TA,850,182,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,390000,1.4184614724590106,c,13418,2748,1850,898
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2006,0,GLQ,Unf,Gd,Ex,1976,TA,908,63,0,Attchd,RFn,3,1,Ex,Ex,Y,Gd,TA,0,0,0,440000,-0.16553142278351116,a,14977,1976,1976,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2008,0,GLQ,Unf,No,Ex,1884,TA,649,90,0,Attchd,Fin,2,1,Gd,Ex,Y,Ex,TA,0,0,0,320000,-1.5576361864477806,c,7390,1884,1884,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2008,0,Unf,Unf,Gd,Ex,1734,TA,1020,362,0,BuiltIn,RFn,3,1,Gd,Ex,Y,Ex,TA,0,0,0,582933,-0.6290569490905505,c,13891,2822,1734,1088
NridgHt,Twnhs,RL,Inside,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,No,Gd,764,TA,474,27,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,175500,0.8467641252642096,a,2628,1626,764,862
NridgHt,Twnhs,RL,Inside,Pave,1Story,Norm,8,5,2006,0,GLQ,Unf,Mn,Gd,1554,TA,627,73,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,209500,1.6311109927042005,c,4590,1554,1554,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2004,0,GLQ,Unf,Av,Ex,1136,TA,872,154,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,354000,-1.1107243919116752,c,12099,2468,1136,1332
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,2005,0,ALQ,Unf,Av,Gd,1358,TA,484,36,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,213000,-0.10115842273117735,b,6904,1358,1358,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,9,5,2007,0,Unf,Unf,No,Ex,1869,TA,617,54,0,Attchd,RFn,2,1,Gd,Ex,Y,Ex,TA,0,0,0,318061,2.23348922912811,b,7820,1869,1869,0
NridgHt,TwnhsE,RL,Inside,Pave,1Story,Norm,7,5,2007,0,GLQ,Unf,No,Gd,1350,TA,484,26,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,212500,-0.7709264242496201,c,10307,1358,1358,0
NridgHt,1Fam,RL,Inside,Pave,2Story,Norm,9,5,2006,0,Unf,Unf,Av,Gd,2153,TA,694,84,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,380000,4.1026012541054834e-4,a,13693,2643,2069,574
NridgHt,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2007,0,GLQ,Unf,No,Ex,1582,TA,905,95,0,Attchd,Fin,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,317500,-0.3689729756536612,a,12704,1582,1582,0
NWAmes,1Fam,RL,Inside,Pave,1Story,Norm,7,6,1970,0,Unf,Unf,No,TA,1304,TA,530,0,0,Attchd,Unf,2,1,Gd,Gd,Y,TA,TA,0,0,0,174000,0.8336752537591942,c,10400,1682,1682,0
NWAmes,1Fam,RL,Inside,Pave,1Story,Norm,6,6,1978,0,ALQ,Rec,No,Gd,1542,TA,500,0,0,Attchd,Unf,2,2,TA,TA,Y,TA,TA,0,0,0,210000,-0.2982595911084664,a,13175,2073,2073,0
NWAmes,1Fam,RL,CulDSac,Pave,1Story,Norm,7,7,1967,450,ALQ,BLQ,No,TA,1620,TA,578,254,0,Attchd,Unf,2,1,Gd,Ex,Y,TA,TA,0,0,0,215000,0.9045678517576505,a,15387,1620,1620,0
NWAmes,1Fam,RL,CulDSac,Pave,1Story,PosN,5,7,1975,0,ALQ,LwQ,Av,Gd,1621,TA,478,490,0,Attchd,RFn,2,2,Fa,TA,Y,TA,TA,0,0,0,213000,-0.20976803128184468,c,9373,1621,1621,0
NWAmes,1Fam,RL,Inside,Pave,1Story,Norm,6,6,1974,0,ALQ,Unf,No,TA,1116,TA,528,0,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,167900,1.1395499299718739,b,10140,1116,1116,0
